wavelength_nm,intensity
397.5,70.5195325695129
397.75,74.67882062559441
398.0,70.59467040529319
398.25,87.34014411354335
398.5,73.84838161339398
398.75,86.69969824823552
399.0,83.67363093783133
399.25,70.8720549339224
399.5,77.79672413051175
399.75,84.71860920553299
400.0,72.21838072918995
400.25,75.48356206872023
400.5,70.5479359014195
400.75,75.31329000423082
401.0,72.17341776044717
401.25,75.55365440877885
401.5,82.64201299134179
401.75,85.67179009604884
402.0,76.02487685251417
402.25,76.58034904615022
402.5,81.63191303783277
402.75,72.85540249855133
403.0,66.98069161864204
403.25,83.66350612038988
403.5,67.98390924513947
403.75,82.3345447275055
404.0,67.80600758110046
404.25,89.29820800795355
404.5,67.24771480555573
404.75,81.81102566540108
405.0,86.8316663542904
405.25,67.95973861854701
405.5,86.77287415092097
405.75,69.06721895607542
406.0,61.86362250192512
406.25,80.98078942601506
406.5,80.84793171260944
406.75,73.9270780313582
407.0,56.114332094357295
407.25,75.10919751131587
407.5,73.20408798660404
407.75,72.66191896940873
408.0,73.37272893168063
408.25,61.872070445888795
408.5,71.28541264137972
408.75,89.48615761265208
409.0,87.56091090734786
409.25,72.92787357241114
409.5,70.25718672678548
409.75,78.78958273264769
410.0,83.92137227847535
410.25,81.33972852493642
410.5,66.82716868086604
410.75,77.07005807437214
411.0,76.92230919936993
411.25,86.91057337059698
411.5,85.07006204144261
411.75,79.92386791895989
412.0,85.25908302860407
412.25,72.90132360924032
412.5,87.76698452798263
412.75,72.7014247278076
413.0,79.0291811378897
413.25,83.05832915850426
413.5,69.00661496573524
413.75,70.64678108621614
414.0,62.554489531003284
414.25,77.33668349940841
414.5,75.66515892056593
414.75,73.59314023394093
415.0,79.94463962120078
415.25,59.8793530010512
415.5,75.96577044433617
415.75,76.83146704033862
416.0,74.1328198384729
416.25,82.28730934988677
416.5,89.6601046960395
416.75,72.79263415996033
417.0,69.01153348805514
417.25,71.59960075370093
417.5,76.96663490963968
417.75,80.76711103439328
418.0,69.66517861932981
418.25,83.96429759428273
418.5,68.43311912841594
418.75,82.66467685183102
419.0,79.60425698428163
419.25,79.89393699713855
419.5,92.91404950057625
419.75,74.32923520101517
420.0,75.09244340389279
420.25,80.0315607645021
420.5,83.01033370847081
420.75,66.1105732943604
421.0,78.51087339021578
421.25,70.7125254615958
421.5,81.25643985296381
421.75,86.94156275164397
422.0,76.82698672179527
422.25,75.61995500212471
422.5,77.85348710110209
422.75,53.75676716450892
423.0,82.37550578484051
423.25,80.77476477934741
423.5,77.73370704024232
423.75,73.43469652652043
424.0,70.86825798477628
424.25,75.10976186257561
424.5,85.80897480604474
424.75,75.70900368998694
425.0,86.84833235751462
425.25,56.750336159773966
425.5,72.97642985882698
425.75,78.61537479176718
426.0,76.40976350219803
426.25,63.766379988290716
426.5,71.4122600839667
426.75,86.11939460528774
427.0,66.60305291203825
427.25,68.91596443524566
427.5,68.10045365595217
427.75,72.28871734160424
428.0,81.46415339758943
428.25,81.0918272867606
428.5,60.936185993683964
428.75,87.73947541070743
429.0,71.97876906801709
429.25,72.00792531741641
429.5,89.33448045345904
429.75,75.89889390984092
430.0,67.00459619245443
430.25,71.6158822670424
430.5,70.94028236939066
430.75,68.76554458966352
431.0,73.95733228385521
431.25,83.25252478756786
431.5,79.20087682302433
431.75,65.90351314919764
432.0,97.910762539612
432.25,68.89767910150319
432.5,77.38556575278244
432.75,76.73373619677139
433.0,82.33531192958327
433.25,73.96053514908822
433.5,79.98377006362627
433.75,92.64517754999146
434.0,77.20180541189792
434.25,68.14634365290134
434.5,78.97621722681822
434.75,70.28169289274807
435.0,73.59961027886419
435.25,77.8796558330297
435.5,79.01447980753343
435.75,74.2350745461991
436.0,82.9268614010051
436.25,74.92363038915568
436.5,66.3766584364196
436.75,83.12938383289737
437.0,73.5821887875067
437.25,85.68496228156094
437.5,71.33185419769303
437.75,80.74972653423056
438.0,78.76049341666477
438.25,55.61878744410134
438.5,64.85254394179884
438.75,67.71345234186415
439.0,87.10267195516982
439.25,61.78832387160364
439.5,83.29416656227698
439.75,84.65375794814909
440.0,80.05714172965696
440.25,81.42114384667134
440.5,72.42274085703998
440.75,76.13581284930325
441.0,77.93160884708189
441.25,79.42410186212643
441.5,81.61005331283312
441.75,74.57869823986755
442.0,70.76617207726726
442.25,71.81883132520434
442.5,79.28024863623942
442.75,63.353326889765114
443.0,66.46702162735974
443.25,72.91738956840861
443.5,71.81968808358437
443.75,73.97362663807111
444.0,55.586212948891216
444.25,73.40100295562011
444.5,74.07550188259044
444.75,81.94913030617722
445.0,60.76766026275739
445.25,73.60467484910201
445.5,79.58340306825123
445.75,79.68156440909975
446.0,85.09209817480107
446.25,83.99469625821763
446.5,67.80735258642108
446.75,80.74185880243633
447.0,73.26047821180407
447.25,69.64444568229479
447.5,87.58810622695519
447.75,70.94106156467917
448.0,69.19435086317282
448.25,72.6064878154005
448.5,69.17096446363878
448.75,83.44470463992765
449.0,78.60627509963284
449.25,86.43419467463241
449.5,78.80753698661688
449.75,70.89294859289978
450.0,83.66033561011916
450.25,70.54651321328708
450.5,72.00660587762727
450.75,74.25365812188925
451.0,75.82373840885828
451.25,84.69544338395579
451.5,70.81553531988477
451.75,78.16613824761956
452.0,75.22378174443438
452.25,65.72908065025527
452.5,66.96480966028105
452.75,73.67988388546773
453.0,78.46282062662357
453.25,77.79350686003256
453.5,78.99332547188895
453.75,75.65515676650598
454.0,71.80655595142426
454.25,78.52069554336977
454.5,67.48894314787336
454.75,64.84082507499832
455.0,72.60098380922834
455.25,64.12491734155842
455.5,71.15210529097224
455.75,69.33460030788916
456.0,70.79821759389455
456.25,74.70008438605333
456.5,68.85355166516098
456.75,71.73810698536185
457.0,61.78865138975394
457.25,76.06714548260527
457.5,68.13341055637281
457.75,78.01623336140898
458.0,53.072526318562765
458.25,68.6656836144222
458.5,76.69737985316715
458.75,55.97205444377919
459.0,71.99393275804668
459.25,75.47582195162774
459.5,75.51591382619142
459.75,63.15372579317677
460.0,76.44110287361036
460.25,75.79192468374872
460.5,67.11394157964217
460.75,80.33679573832572
461.0,74.18671487825807
461.25,74.68276899690497
461.5,71.04295351713553
461.75,78.71388489392122
462.0,75.20978880701043
462.25,83.21050212946939
462.5,77.89208642069775
462.75,69.61353540500268
463.0,72.62829600720076
463.25,81.41737639806203
463.5,71.47763301114846
463.75,77.22779689267604
464.0,78.2767785109683
464.25,72.82914321859516
464.5,56.19762546321955
464.75,75.18171843505489
465.0,75.78853216565878
465.25,75.15535270475546
465.5,68.20941881923873
465.75,83.39967727175309
466.0,72.98322545057637
466.25,69.1766763625169
466.5,68.42311681444285
466.75,76.71542377663877
467.0,65.47629494245476
467.25,66.14617808341725
467.5,89.33084007836472
467.75,83.96769923419086
468.0,81.95618241292333
468.25,84.33634579115574
468.5,78.35255674765808
468.75,60.68180307676532
469.0,82.93515667930971
469.25,83.25162416701242
469.5,77.43147183186349
469.75,58.464466371381015
470.0,83.20163372919262
470.25,84.12482487045357
470.5,69.71571378952399
470.75,74.48585305199047
471.0,79.48458710464762
471.25,72.78229985487012
471.5,81.92159420409702
471.75,74.01623603981767
472.0,78.7146118857854
472.25,73.99242290994557
472.5,61.845445628531095
472.75,65.56487607667437
473.0,97.78907961237661
473.25,75.38517169148648
473.5,83.35378998323179
473.75,81.9910825344754
474.0,86.43126643108201
474.25,77.41113276154832
474.5,68.46746120144383
474.75,73.20379836630588
475.0,58.15025463964718
475.25,71.54774499418158
475.5,80.01061411267595
475.75,56.181148927435544
476.0,74.4550141770765
476.25,79.29491484153219
476.5,83.17695439502806
476.75,65.66403988972951
477.0,67.76864376337598
477.25,58.244396846286435
477.5,64.86615071860405
477.75,76.89682410847398
478.0,88.79358190619791
478.25,63.809231906009764
478.5,83.38561686632042
478.75,75.97658579958478
479.0,68.79610516205096
479.25,89.65529253104123
479.5,53.01514001327852
479.75,72.05258395808904
480.0,74.2583619580502
480.25,89.08838670118404
480.5,86.4893813705908
480.75,90.10139836169915
481.0,73.54121584970632
481.25,80.10935133185062
481.5,83.08259479769478
481.75,76.45555952093142
482.0,75.27555012813947
482.25,71.05726803310945
482.5,69.32321276098735
482.75,62.96332924915986
483.0,87.70565057397721
483.25,69.13288413562242
483.5,56.50629647024197
483.75,74.83441007284162
484.0,72.67212888164224
484.25,74.53567785356819
484.5,87.63678346324694
484.75,73.2791941130405
485.0,73.06217475540949
485.25,71.34105035509273
485.5,81.80267443430003
485.75,95.09983384271519
486.0,417.81768318357973
486.25,556.8352970367465
486.5,103.96823653094047
486.75,75.76012723986845
487.0,92.20248910583807
487.25,81.73104219948578
487.5,80.24280093908871
487.75,78.8050002298838
488.0,79.2002755853204
488.25,77.78875956833015
488.5,83.30605750414234
488.75,80.00934122281373
489.0,82.54612420993887
489.25,68.04475401871068
489.5,71.84956839682174
489.75,66.1210763196152
490.0,79.18874668541618
490.25,78.15145897549223
490.5,68.00441019122636
490.75,76.13792115877652
491.0,91.98846168896493
491.25,81.1382147461359
491.5,62.782373210663266
491.75,70.72063783510713
492.0,76.35259004768201
492.25,71.09964617185136
492.5,74.35915729397857
492.75,80.51022305498044
493.0,73.85101963633286
493.25,62.718367357089775
493.5,76.81144895671754
493.75,70.45987760582268
494.0,72.08205135449735
494.25,66.76037371328009
494.5,60.37598438079686
494.75,61.41668360044357
495.0,68.35237785581526
495.25,62.75373084472936
495.5,49.91118958167094
495.75,79.98847891672975
496.0,61.97330344750445
496.25,65.35694493406024
496.5,75.12607055829949
496.75,52.1852275923564
497.0,81.40276084784152
497.25,64.93996963835222
497.5,76.05337983687207
497.75,67.1404264438117
498.0,73.25849615668531
498.25,71.67980637405452
498.5,70.8337254483566
498.75,56.59163779465337
499.0,59.357389709444455
499.25,70.47155705679504
499.5,81.76539655568452
499.75,66.51259097277212
500.0,74.89406584844059
500.25,71.99893906572291
500.5,74.48712718304662
500.75,78.43409881822927
501.0,59.01172738190683
501.25,72.8161711706106
501.5,69.27695351708005
501.75,68.21602361368771
502.0,63.983411322167235
502.25,64.49829417291153
502.5,62.58771445579289
502.75,62.04378575090068
503.0,90.1506973109027
503.25,83.82411127257203
503.5,70.64225122119174
503.75,76.33855512914711
504.0,62.93505186822749
504.25,48.84856492992411
504.5,56.3185163814053
504.75,71.61252681341104
505.0,81.7217272132558
505.25,70.16409957857933
505.5,62.68305403339227
505.75,68.59037256016107
506.0,62.68953505357653
506.25,59.58595726108763
506.5,68.63859133324684
506.75,67.325259599312
507.0,64.10356673580476
507.25,63.52123066640363
507.5,63.16707721551831
507.75,72.25342405930299
508.0,81.26597109728361
508.25,68.75875929819661
508.5,87.82115675276552
508.75,57.7738062011797
509.0,72.51907727296116
509.25,61.359586947533415
509.5,69.11404092475725
509.75,71.16257221609902
510.0,74.71854864279166
510.25,79.1655343504273
510.5,66.02678323675407
510.75,60.6646989000509
511.0,68.8791345831862
511.25,72.63340621526233
511.5,64.89494047800716
511.75,77.30406093830142
512.0,83.46276334008815
512.25,59.244305163017074
512.5,73.15721047342367
512.75,78.25675517769828
513.0,55.34685086256338
513.25,71.9328956270392
513.5,68.57106575419257
513.75,59.228661506741986
514.0,80.58575016579555
514.25,72.02105786451153
514.5,66.5949565305259
514.75,73.78804557813376
515.0,75.34121250119482
515.25,76.3313901571831
515.5,74.85580559979665
515.75,73.5216647643197
516.0,61.163505041586454
516.25,67.05556962840225
516.5,71.34556806459499
516.75,48.76485594248805
517.0,86.96913821177554
517.25,67.39272599467496
517.5,62.13355303960002
517.75,56.177550699943026
518.0,72.30651098018286
518.25,70.62106542923047
518.5,65.82196614785431
518.75,67.12997870718073
519.0,63.45942809694229
519.25,64.54711059362944
519.5,69.63250136138417
519.75,65.38396736978451
520.0,75.7024131973866
520.25,69.30487585919467
520.5,71.45270349072887
520.75,73.5923040107413
521.0,80.34837913156105
521.25,75.13610899810973
521.5,72.23498139442422
521.75,69.19066344633586
522.0,64.19001408739851
522.25,67.81206606810659
522.5,75.8117998147166
522.75,72.2667802097349
523.0,67.48748300891742
523.25,60.13662080186177
523.5,58.5808195209069
523.75,73.05089438346994
524.0,78.5612811404323
524.25,73.48012114788189
524.5,59.86957202898807
524.75,68.92944298934104
525.0,72.33089319445008
525.25,63.4532266060138
525.5,73.32911259230188
525.75,69.07747184196631
526.0,64.14367865863457
526.25,60.983231304293525
526.5,77.00164093975958
526.75,73.4738199143008
527.0,63.7882766617664
527.25,62.81583442303888
527.5,77.67498442742566
527.75,75.39811430711329
528.0,68.39274158718494
528.25,83.19996149811708
528.5,68.54087037555159
528.75,62.58191465514367
529.0,79.34200227439892
529.25,69.38028297540389
529.5,73.5559633509344
529.75,71.1782939508121
530.0,63.09052576765857
530.25,61.66696291993527
530.5,69.42134999295165
530.75,81.90536338709354
531.0,63.15180591882867
531.25,81.57569058111625
531.5,72.72618371767476
531.75,62.36426928591632
532.0,73.12593710086955
532.25,75.48753008810702
532.5,64.0829117014257
532.75,54.51810907815645
533.0,73.9057692576344
533.25,62.505059575551414
533.5,74.60304089634279
533.75,56.30403067306938
534.0,70.10788128521641
534.25,64.9322446897224
534.5,59.72731019806851
534.75,69.4015151947905
535.0,72.63516571673567
535.25,66.98707098390007
535.5,62.15433932455994
535.75,73.02263276702405
536.0,57.78004845993511
536.25,75.58072225342343
536.5,75.2592151678234
536.75,84.52051452483353
537.0,78.36357209559661
537.25,74.27374732197143
537.5,73.58922667583293
537.75,71.7777330112901
538.0,61.276665504919734
538.25,82.99166688473895
538.5,75.7360051815639
538.75,69.43984030750651
539.0,62.77828108522808
539.25,83.25930602761387
539.5,75.8810817030379
539.75,62.55374155556062
540.0,77.0221763028899
540.25,86.56371082495335
540.5,71.675420513313
540.75,74.99022943243257
541.0,68.67401276853388
541.25,67.04829444809414
541.5,80.30544931498278
541.75,95.92424637897456
542.0,72.92663041493131
542.25,71.08532796420432
542.5,78.24360555788967
542.75,69.73830410329346
543.0,77.79942904589689
543.25,78.6054464103332
543.5,64.29795981065793
543.75,63.89184883617162
544.0,71.67921042799401
544.25,78.75372611556946
544.5,74.46917535816911
544.75,81.98711855704883
545.0,61.684488933001944
545.25,76.2381436735316
545.5,67.60504079577356
545.75,73.24767614802212
546.0,75.00093737861692
546.25,64.99941717762735
546.5,70.78903119113936
546.75,63.56032435890845
547.0,74.69554623391117
547.25,66.06109991836082
547.5,68.85870682998997
547.75,74.42557143934783
548.0,67.68799684480642
548.25,81.70803654156569
548.5,67.87833977050596
548.75,79.4516295571147
549.0,75.08733328992948
549.25,64.89791302614773
549.5,71.26606407867928
549.75,66.49967556849452
550.0,70.22018490420507
550.25,70.95675909380195
550.5,87.2052197333517
550.75,69.87885703514061
551.0,85.33445119567486
551.25,76.66605106278766
551.5,63.0961714201114
551.75,55.32533132814114
552.0,78.5623288038511
552.25,57.90051326670559
552.5,78.94376845949107
552.75,81.38506554176388
553.0,76.47027172419854
553.25,71.85449947115369
553.5,71.56906748202294
553.75,75.56004071394048
554.0,71.23766977363209
554.25,69.47485053588008
554.5,70.79060135681176
554.75,82.76449978319027
555.0,68.92131926026318
555.25,76.70969978233707
555.5,64.88134213150371
555.75,68.31836423013802
556.0,63.23010620694285
556.25,72.38051517883353
556.5,79.24085633831933
556.75,76.35309196232042
557.0,70.20709622386863
557.25,78.79904140211801
557.5,71.41022786520593
557.75,77.0197933262883
558.0,76.29233181478715
558.25,78.40436797498883
558.5,55.06138564069236
558.75,64.19748531681057
559.0,80.31485810578161
559.25,73.53110666007736
559.5,91.77016593102823
559.75,72.61707365965793
560.0,70.20406691575185
560.25,86.07773222691728
560.5,78.85035597178965
560.75,89.281546085723
561.0,78.57108350907068
561.25,73.08636247901643
561.5,80.30555381319608
561.75,68.64089833896479
562.0,71.32120453477069
562.25,70.51956219236543
562.5,73.13448888640082
562.75,80.91818663598319
563.0,71.20512248058242
563.25,77.4601015249097
563.5,71.1489609256487
563.75,81.87944345688243
564.0,53.76009101469139
564.25,73.51298408220998
564.5,76.46392166815272
564.75,66.85368065826573
565.0,83.07360677108916
565.25,76.94811770715233
565.5,85.22176634610494
565.75,82.78945525716145
566.0,80.34867814391312
566.25,74.27151570405587
566.5,67.06433387123232
566.75,73.80074239133683
567.0,71.98625995884599
567.25,77.51376980192998
567.5,72.02229457565252
567.75,99.28491870993784
568.0,63.33995901155054
568.25,84.81379834120841
568.5,72.13886189237019
568.75,73.93580364794003
569.0,83.00512487505398
569.25,75.90778173537987
569.5,66.55168711943021
569.75,79.15868197332416
570.0,74.49170335834488
570.25,60.13123835579344
570.5,77.60546561500033
570.75,67.95883830698608
571.0,70.39894874678345
571.25,79.91787119628708
571.5,78.54206554470055
571.75,74.02074958307043
572.0,93.0686221708745
572.25,79.58012863844438
572.5,71.6352068221255
572.75,78.24183144185915
573.0,75.51515075183522
573.25,59.464453667170915
573.5,64.35329854348454
573.75,65.82369123800025
574.0,92.55432443253045
574.25,75.21683870762423
574.5,74.54006997180154
574.75,72.34915883206892
575.0,84.32468879908366
575.25,76.99996442349588
575.5,89.99451773269554
575.75,82.94582214432258
576.0,89.59478614861519
576.25,76.02434510820576
576.5,79.86266773546606
576.75,73.65968435394444
577.0,75.73478952313182
577.25,63.716725676112034
577.5,72.62374203643743
577.75,69.80351121669526
578.0,72.1511228138029
578.25,86.60320554795305
578.5,79.27120544372212
578.75,86.741283947315
579.0,83.94239348378431
579.25,84.45513038218772
579.5,85.14051593670847
579.75,72.75719492574862
580.0,83.64968375271027
580.25,75.01103195789547
580.5,73.4384726714911
580.75,86.78005158681239
581.0,94.28684705441937
581.25,70.08673548378361
581.5,91.06306890736244
581.75,84.10684729393247
582.0,71.1977368895808
582.25,79.87294216392547
582.5,80.66253725935616
582.75,80.72626788010245
583.0,75.11522765305321
583.25,67.98700983828239
583.5,78.17158422193432
583.75,84.60563900698767
584.0,84.04589587248084
584.25,83.12217556790945
584.5,86.55522667087163
584.75,70.44860080470956
585.0,77.7966716298616
585.25,80.77884802082077
585.5,85.88540538772163
585.75,79.4189574333466
586.0,82.24173666737646
586.25,79.30745090661671
586.5,94.48273333171312
586.75,61.510314531915085
587.0,78.17929803600077
587.25,97.4802536782071
587.5,80.24627913359441
587.75,64.3399568530614
588.0,79.51903418399536
588.25,67.46835181386088
588.5,73.31233140639046
588.75,80.30644596335638
589.0,91.81298161622796
589.25,82.1984819909567
589.5,83.81381368577148
589.75,86.53604839761064
590.0,80.26100862958259
590.25,72.14007628602843
590.5,78.01721922553027
590.75,81.3937383465009
591.0,76.6944206515179
